"API","formation","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","OPERATOR","formation_alias","operator_alias"
"35007255460000","MARMATON","ANADARKO BASIN","OKLAHOMA","BEAVER",36.775308772,-100.771269088,"36.76228","-100.7719","CIMARRON 1881","HADAWAY CONSULTING & ENGINEERING LLC","MARMATON","HADAWAY CONSULTING & ENGINEERING LLC"
"35009203750100","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","BECKHAM",35.447139238,-99.545349172,"35.43923","-99.54792","INDIAN 1870","ENERVEST OPERATING LLC","DESMOINESIAN","ENERVEST"
"35009217790000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","BECKHAM",35.437005161,-99.449384198,"35.44982","-99.44989","INDIAN 1870","APACHE CORPORATION","DESMOINESIAN","APACHE"
"35009217870000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","BECKHAM",35.437172161,-99.454824357,"35.44999","-99.45501","INDIAN 1870","APACHE CORPORATION","DESMOINESIAN","APACHE"
"35009218020000","MISSOURI","ANADARKO BASIN","OKLAHOMA","BECKHAM",35.408108956,-99.683984638,"35.42094","-99.68371","INDIAN 1870","JMA ENERGY COMPANY LLC","MISSOURI","JMA ENERGY COMPANY LLC"
"35009218220000","MISSOURI","ANADARKO BASIN","OKLAHOMA","BECKHAM",35.362896494,-99.737320927,"35.35001","-99.73731","INDIAN 1870","FOURPOINT ENERGY LLC","MISSOURI","FOURPOINT"
"35009218690000","VIRGIL","ANADARKO BASIN","OKLAHOMA","BECKHAM",35.364690655,-99.829676907,"35.35032","-99.82931","INDIAN 1870","ENERVEST OPERATING LLC","VIRGIL","ENERVEST"
"35011232910000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.567051387,-98.34091062,"35.55137","-98.33986","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35011232920000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.88661124,-98.476622897,"35.89879","-98.47557","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011233020000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.769255376,-98.453898835,"35.78305","-98.45327","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35011233030000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.696839066,-98.471472212,"35.71044","-98.47103","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011233110000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.608866094,-98.367450185,"35.59505","-98.36731","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35011233430000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.652297646,-98.420195582,"35.6668","-98.42128","INDIAN 1870","BASIN OPERATING SERVICES LLC","WOODFORD","BASIN OPERATING SERVICES LLC"
"35011233840000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.725677107,-98.327835785,"35.73937","-98.32917","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35017240470100","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.653510708,-98.046306011,"35.66656","-98.04599","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017241270000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.550134733,-98.187735583,"35.56567","-98.18729","INDIAN 1870","CIMAREX ENERGY COMPANY","WOODFORD","CIMAREX"
"35017241450000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.507791518,-98.27067603,"35.49298","-98.26994","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017241470000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.59360015,-98.245094018,"35.60914","-98.24382","INDIAN 1870","MARATHON OIL COMPANY","WOODFORD","MARATHON"
"35017241590000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.580951502,-98.252022071,"35.56598","-98.25085","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017241600000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.62331416,-98.188618073,"35.63806","-98.18819","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017241660000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.537478908,-98.141097046,"35.55115","-98.14016","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017241740000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.565089149,-98.172743485,"35.5802","-98.17242","INDIAN 1870","CIMAREX ENERGY COMPANY","WOODFORD","CIMAREX"
"35017241820000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.448542599,-98.204739123,"35.46473","-98.20296","INDIAN 1870","CIMAREX ENERGY COMPANY","WOODFORD","CIMAREX"
"35017241910000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.595499488,-98.060945124,"35.60932","-98.06034","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017241920000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.580933296,-98.022725326,"35.59446","-98.02306","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017242840000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.683671087,-97.922712206,"35.69665","-97.92199","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35017243030000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.508508283,-98.198836891,"35.52189","-98.19849","INDIAN 1870","MARATHON OIL COMPANY","WOODFORD","MARATHON"
"35017243340000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.697485097,-97.990997097,"35.71096","-97.99318","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35017243600000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.595648012,-98.200286722,"35.60911","-98.20171","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017243700000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.406967762,-97.800685191,"35.42046","-97.80072","INDIAN 1870","ROAN RESOURCES LLC","WOODFORD","ROAN RESOURCES LLC"
"35017243890000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.711922033,-97.903707702,"35.7255","-97.90341","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35017244610000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.696146462,-97.930207936,"35.72589","-97.92993","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35017244950000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.695496155,-97.921686026,"35.72589","-97.92189","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35017244960000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.609958766,-98.178400248,"35.62357","-98.17954","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35017245570000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.668780673,-97.88338408,"35.69657","-97.88559","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","MISSISSIPPIAN","NEWFIELD"
"35017245640000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.681279152,-97.889462782,"35.71109","-97.88894","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35017245690000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CANADIAN",35.652145207,-97.889321715,"35.68206","-97.88915","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35009218120000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","BECKHAM",35.40683062,-99.756013184,"35.39695","-99.75446","INDIAN 1870","LE NORMAN OPERATING LLC","DESMOINESIAN","LE NORMAN OPERATING LLC"
"35011232870000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.566605937,-98.32186103,"35.5514","-98.32175","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35011232880000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.595499338,-98.341471176,"35.58059","-98.33963","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35011232930000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.552110454,-98.365703204,"35.56575","-98.36517","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35011233070000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.551986431,-98.356670183,"35.53638","-98.356","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35011233150000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.666698138,-98.446844835,"35.68158","-98.44686","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011233310000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.711491591,-98.420615992,"35.72504","-98.42034","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011233480000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.740332364,-98.418215918,"35.75414","-98.41794","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011233660000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.682352281,-98.467070798,"35.69607","-98.46673","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011233760000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.769230043,-98.489341921,"35.78245","-98.48898","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011234050000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.855663095,-98.283753082,"35.86989","-98.28364","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011234290000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.812692082,-98.257299085,"35.82629","-98.25874","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","WOODFORD","NEWFIELD"
"35011234350000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.75479229,-98.49822696,"35.76848","-98.49765","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35011234890000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.739027094,-98.347958361,"35.72525","-98.34712","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35015231270000","WOODFORD","ANADARKO BASIN","OKLAHOMA","CADDO",35.550733834,-98.311923382,"35.56577","-98.31163","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"35015232210000","HOXBAR","ANADARKO BASIN","OKLAHOMA","CADDO",35.233476186,-98.286409195,"35.24576","-98.28605","INDIAN 1870","EXCALIBUR RESOURCES LLC","HOXBAR","EXCALIBUR RESOURCES LLC"
"35039224110000","COTTAGE GROVE /SD/","ANADARKO BASIN","OKLAHOMA","CUSTER",35.740855821,-98.913628095,"35.75396","-98.91313","INDIAN 1870","EXCALIBUR RESOURCES LLC","COTTAGE GROVE /SD/","EXCALIBUR RESOURCES LLC"
"35043230960000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.842681812,-99.183764733,"35.85398","-99.18337","INDIAN 1870","LIGHTHOUSE OIL & GAS LP","CLEVELAND","LIGHTHOUSE OIL & GAS LP"
"35043230990000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.843181627,-99.226667517,"35.85444","-99.22612","INDIAN 1870","DUNCAN OIL PROPERTIES INCORPORATED","CLEVELAND","DUNCAN OIL PROPERTIES INCORPORATED"
"35043231000000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.854473975,-99.188382374,"35.86647","-99.18793","INDIAN 1870","VANGUARD OPERATING LLC","CLEVELAND","VANGUARD"
"35043231010000","WOODFORD","ANADARKO BASIN","OKLAHOMA","DEWEY",35.914002754,-98.861535435,"35.92634","-98.86141","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35043231070000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.842227204,-99.071515817,"35.85467","-99.07355","INDIAN 1870","DUNCAN OIL PROPERTIES INCORPORATED","CLEVELAND","DUNCAN OIL PROPERTIES INCORPORATED"
"35043231090000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.813008069,-99.172057381,"35.82499","-99.17184","INDIAN 1870","LIGHTHOUSE OIL & GAS LP","CLEVELAND","LIGHTHOUSE OIL & GAS LP"
"35043231160000","DOUGLAS","ANADARKO BASIN","OKLAHOMA","DEWEY",35.884412089,-99.264181353,"35.87195","-99.26285","INDIAN 1870","MEWBOURNE OIL COMPANY","DOUGLAS","MEWBOURNE"
"35043231170000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","DEWEY",36.114822094,-98.761756888,"36.11014","-98.76809","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","MISSISSIPPIAN","NEWFIELD"
"35043231230000","WOODFORD","ANADARKO BASIN","OKLAHOMA","DEWEY",35.899710681,-98.853390389,"35.91128","-98.85241","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35043231270000","TONKAWA","ANADARKO BASIN","OKLAHOMA","DEWEY",35.98662915,-99.3350328,"35.99942","-99.33427","INDIAN 1870","SKYCAP ENERGY LLC","TONKAWA","SKYCAP ENERGY LLC"
"35043231300000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.856339364,-99.160597409,"35.86884","-99.16017","INDIAN 1870","LIGHTHOUSE OIL & GAS LP","CLEVELAND","LIGHTHOUSE OIL & GAS LP"
"35043231360000","WOODFORD","ANADARKO BASIN","OKLAHOMA","DEWEY",35.900192092,-98.88326157,"35.91342","-98.88333","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35043231410000","WOODFORD","ANADARKO BASIN","OKLAHOMA","DEWEY",35.928583026,-98.870391103,"35.94225","-98.8702","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35043231650000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.856612851,-99.12636445,"35.86811","-99.12981","INDIAN 1870","LIGHTHOUSE OIL & GAS LP","CLEVELAND","LIGHTHOUSE OIL & GAS LP"
"35043231780000","TONKAWA","ANADARKO BASIN","OKLAHOMA","DEWEY",35.896142693,-99.223708984,"35.88547","-99.22339","INDIAN 1870","MEWBOURNE OIL COMPANY","TONKAWA","MEWBOURNE"
"35043231800000","WOODFORD","ANADARKO BASIN","OKLAHOMA","DEWEY",35.885585891,-98.640049954,"35.89847","-98.63986","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35043231830000","WOODFORD","ANADARKO BASIN","OKLAHOMA","DEWEY",35.812582536,-98.736636616,"35.82195","-98.73677","INDIAN 1870","CONTINENTAL RESOURCES INCORPORATED","WOODFORD","CONTINENTAL"
"35043232110000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",36.028652114,-99.099663618,"36.04284","-99.09925","INDIAN 1870","CHESAPEAKE OPERATING INCORPORATED","CLEVELAND","CHESAPEAKE"
"35043232170000","MISSISSIPPIAN LIME","ANADARKO BASIN","OKLAHOMA","DEWEY",36.116623149,-98.759572807,"36.12624","-98.75763","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","MISSISSIPPIAN","NEWFIELD"
"35043232420000","MISSISSIPPIAN LIME","ANADARKO BASIN","OKLAHOMA","DEWEY",36.114814382,-98.757342345,"36.10436","-98.75844","INDIAN 1870","NEWFIELD EXPLORATION MID-CONTINENT INC","MISSISSIPPIAN","NEWFIELD"
"35045228300000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.201546587,-99.854396983,"36.18871","-99.85429","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045228530000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.203220157,-99.730706516,"36.21454","-99.73033","INDIAN 1870","UNIT PETROLEUM COMPANY","CLEVELAND","UNIT"
"35045228540000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.21620415,-99.766523862,"36.22882","-99.76599","INDIAN 1870","UNIT PETROLEUM COMPANY","CLEVELAND","UNIT"
"35045228550000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.230561879,-99.814339965,"36.24393","-99.81177","INDIAN 1870","UNIT PETROLEUM COMPANY","CLEVELAND","UNIT"
"35045228680000","PENNSYLVANIAN","ANADARKO BASIN","OKLAHOMA","ELLIS",36.348001373,-99.962009849,"36.33537","-99.96067","INDIAN 1870","MEWBOURNE OIL COMPANY","PENNSYLVANIAN","MEWBOURNE"
"35045228700000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.216153748,-99.777283656,"36.2298","-99.77694","INDIAN 1870","UNIT PETROLEUM COMPANY","CLEVELAND","UNIT"
"35045228710000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.316752644,-99.983922943,"36.30587","-99.9838","INDIAN 1870","MEWBOURNE OIL COMPANY","CLEVELAND","MEWBOURNE"
"35045228780000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.217592624,-99.763336293,"36.20433","-99.7628","INDIAN 1870","UNIT PETROLEUM COMPANY","CLEVELAND","UNIT"
"35045228830100","CHEROKEE / CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",35.965553902,-99.782077267,"35.96146","-99.78226","INDIAN 1870","LE NORMAN OPERATING LLC","CHEROKEE / CLEVELAND","LE NORMAN OPERATING LLC"
"35045228880000","CHEROKEE","ANADARKO BASIN","OKLAHOMA","ELLIS",35.927321009,-99.721759784,"35.93877","-99.72121","INDIAN 1870","EOG RESOURCES INCORPORATED","CHEROKEE","EOG"
"35045228910000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.200681971,-99.743584457,"36.18942","-99.74217","INDIAN 1870","UNIT PETROLEUM COMPANY","CLEVELAND","UNIT"
"35045228940000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.20149537,-99.890754186,"36.18952","-99.89035","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045229040000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.17414532,-99.632875052,"36.1604","-99.63314","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045229080000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.201642444,-99.940471659,"36.21509","-99.94015","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045229090000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.172469477,-99.870562458,"36.15929","-99.86986","INDIAN 1870","FOURPOINT ENERGY LLC","CLEVELAND","FOURPOINT"
"35045229100000","TONKAWA SD","ANADARKO BASIN","OKLAHOMA","ELLIS",35.913043232,-99.768724224,"35.92361","-99.77018","INDIAN 1870","CRAWLEY PETROLEUM CORPORATION","TONKAWA SD","CRAWLEY"
"35045229320000","CHEROKEE","ANADARKO BASIN","OKLAHOMA","ELLIS",35.955848312,-99.686944457,"35.96855","-99.68639","INDIAN 1870","EOG RESOURCES INCORPORATED","CHEROKEE","EOG"
"35045229380000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.187042288,-99.787652444,"36.17466","-99.78707","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045229400000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.188293564,-99.929763101,"36.20061","-99.92912","INDIAN 1870","JONES ENERGY LIMITED","CLEVELAND","JONES ENERGY LIMITED"
"35045229440000","PENNSYLVANIAN MISSOURIAN SAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.333043882,-99.894479567,"36.323","-99.89421","INDIAN 1870","MEWBOURNE OIL COMPANY","PENNSYLVANIAN MISSOURIAN SAND","MEWBOURNE"
"35045229450000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.187009776,-99.804927223,"36.17459","-99.80446","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045229490000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.172889099,-99.648015345,"36.16049","-99.64757","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045229920000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.188390556,-99.79840316,"36.20071","-99.79847","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045230000000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ELLIS",35.855058994,-99.608548648,"35.86684","-99.60801","INDIAN 1870","APACHE CORPORATION","TONKAWA","APACHE"
"35045230060000","PENNSYLVANIAN MISSOURIAN SAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.304794875,-99.943325748,"36.2935","-99.94286","INDIAN 1870","MEWBOURNE OIL COMPANY","PENNSYLVANIAN MISSOURIAN SAND","MEWBOURNE"
"35045230690000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.085373327,-99.847898192,"36.07204","-99.84792","INDIAN 1870","FOURPOINT ENERGY LLC","CLEVELAND","FOURPOINT"
"35045230700000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.071950788,-99.839042061,"36.08529","-99.83815","INDIAN 1870","FOURPOINT ENERGY LLC","CLEVELAND","FOURPOINT"
"35045230780000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.217570083,-99.986986927,"36.2038","-99.98655","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045230860000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ELLIS",35.912941704,-99.752912762,"35.92507","-99.75268","INDIAN 1870","CRAWLEY PETROLEUM CORPORATION","TONKAWA","CRAWLEY"
"35045230900000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.172582074,-99.771001382,"36.18628","-99.76944","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045231280000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.144915443,-99.807867939,"36.15774","-99.80714","INDIAN 1870","FOURPOINT ENERGY LLC","CLEVELAND","FOURPOINT"
"35045231360000","PENNSYLVANIAN MISSOURIAN SAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.317863026,-99.975436514,"36.30832","-99.96964","INDIAN 1870","MEWBOURNE OIL COMPANY","PENNSYLVANIAN MISSOURIAN SAND","MEWBOURNE"
"35045231400000","PENNSYLVANIAN MISSOURIAN SAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.304970386,-99.866321222,"36.31823","-99.86559","INDIAN 1870","FOURPOINT ENERGY LLC","PENNSYLVANIAN MISSOURIAN SAND","FOURPOINT"
"35045231410000","DOUGLAS","ANADARKO BASIN","OKLAHOMA","ELLIS",35.853419979,-99.667434419,"35.84215","-99.66971","INDIAN 1870","FOURPOINT ENERGY LLC","DOUGLAS","FOURPOINT"
"35045231640000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.173718708,-99.920183057,"36.18685","-99.91917","INDIAN 1870","FOURPOINT ENERGY LLC","CLEVELAND","FOURPOINT"
"35045233230000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",35.941541128,-99.802713281,"35.95443","-99.80242","INDIAN 1870","LE NORMAN OPERATING LLC","CLEVELAND","LE NORMAN OPERATING LLC"
"35047245240000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","GARFIELD",36.43377133,-98.017202745,"36.42035","-98.01698","INDIAN 1870","SANDRIDGE EXPLORATION & PRODUCTION LLC","MISSISSIPPIAN","SANDRIDGE"
"35047245950000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","GARFIELD",36.290042981,-97.654212049,"36.30246","-97.65529","INDIAN 1870","WHITE STAR PETROLEUM LLC","MISSISSIPPIAN","WHITE STAR"
"35039223640000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","CUSTER",35.784348404,-99.13975886,"35.79592","-99.13559","INDIAN 1870","DUNCAN OIL PROPERTIES INCORPORATED","CLEVELAND","DUNCAN OIL PROPERTIES INCORPORATED"
"35039223780000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","CUSTER",35.798416779,-99.361381672,"35.81139","-99.36073","INDIAN 1870","JMA ENERGY COMPANY LLC","CLEVELAND","JMA ENERGY COMPANY LLC"
"35039223870000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","CUSTER",35.784141688,-99.125003701,"35.79693","-99.12671","INDIAN 1870","DUNCAN OIL PROPERTIES INCORPORATED","CLEVELAND","DUNCAN OIL PROPERTIES INCORPORATED"
"35039223920000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","CUSTER",35.639375272,-99.098246259,"35.65113","-99.09794","INDIAN 1870","SK PLYMOUTH LLC","CLEVELAND","SK PLYMOUTH LLC"
"35039224160000","COTTAGE GROVE /SD/","ANADARKO BASIN","OKLAHOMA","CUSTER",35.753855707,-98.902515068,"35.76868","-98.90223","INDIAN 1870","EXCALIBUR RESOURCES LLC","COTTAGE GROVE /SD/","EXCALIBUR RESOURCES LLC"
"35043231220000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.813295666,-99.172497697,"35.82486","-99.17906","INDIAN 1870","LIGHTHOUSE OIL & GAS LP","CLEVELAND","LIGHTHOUSE OIL & GAS LP"
"35043231260000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","DEWEY",35.856517675,-99.196429417,"35.86497","-99.19605","INDIAN 1870","VANGUARD OPERATING LLC","CLEVELAND","VANGUARD"
"35043231890100","WOODFORD","ANADARKO BASIN","OKLAHOMA","DEWEY",35.941302553,-98.87355855,"35.94929","-98.87339","INDIAN 1870","DEWEY ENERGY GP LLC","WOODFORD","DEWEY ENERGY GP LLC"
"35043232480000","DOUGLAS","ANADARKO BASIN","OKLAHOMA","DEWEY",35.8562668,-99.108645397,"35.86935","-99.1089","INDIAN 1870","ENCINO OPERATING LLC","DOUGLAS","ENCINO OPERATING LLC"
